poi_osm_id,poi_name,poi_amenity,poi_street,poi_housenumber,poi_capacity,poi_description,poi_level,poi_opening_hours,poi_parking,st_astext
1040877948,,post_box,,,,,,,,POINT(-122.476903486014 37.7578821019638)
3279555026,36th & Judah (on-street),car_sharing,,,,,,,,POINT(-122.495180608785 37.7610593130244)
3153356468,,bicycle_parking,,,,,,,,POINT(-122.494355865522 37.7625533085693)
1666722531,The Pot's,restaurant,Judah Street,,,,,,,POINT(-122.490777426588 37.761225282456)
4400574569,Postal Depot,post_office,Judah Street,,,,,,,POINT(-122.490527066118 37.7612400542145)
4427070787,Crepe Temptations,cafe,Judah Street,,,,0,,,POINT(-122.489718223037 37.7610263605555)
4427070775,Terra Cotta Warrior,restaurant,Judah Street,,,,0,,,POINT(-122.489572426466 37.7610287751766)
4427070786,Madarin Kungfu Center,training,Judah Street,,,,,,,POINT(-122.489506130798 37.7610267156468)
960931922,,post_box,,,,,,,,POINT(-122.489945227309 37.7612382077448)
3301309461,Church of Scientology,place_of_worship,Judah Street,,,,,,,POINT(-122.488966872133 37.7610000127735)
1306052393,iSkewers,restaurant,Judah Street,,,,,,,POINT(-122.48789643964 37.7610963845343)
4427071291,Sunset Dental Care,dentist,Judah Street,,,,,,,POINT(-122.487308582119 37.7613874875654)
4427071294,Dental Care SF,dentist,Judah Street,,,,,,,POINT(-122.486978990241 37.761399560611)
440853811,,toilets,,,,,,,,POINT(-122.492774561128 37.7667806759266)
1350922160,,toilets,,,,,,,,POINT(-122.497157800725 37.7684831158222)
1402389045,,bench,,,,,,,,POINT(-122.495782839351 37.7703027530728)
3922912560,,drinking_water,,,,,,,,POINT(-122.495544426475 37.7702100147898)
3715645631,,bench,,,,,,,,POINT(-122.494812119855 37.7705835945601)
343568758,,toilets,,,,,,,,POINT(-122.493820739108 37.76905972377)
3715645643,,drinking_water,,,,,,,,POINT(-122.493266927735 37.7693495172736)
1584199383,,drinking_water,,,,,,,,POINT(-122.494565891636 37.7703344942501)
3715645633,,bench,,,,,,,,POINT(-122.494517382611 37.7703660933952)
3715645632,,bench,,,,,,,,POINT(-122.494769809205 37.770505058464)
2865658216,,bench,,,,,,,,POINT(-122.49330366883 37.7708550618159)
4427071293,Yan Yan Seafood Restaurant,restaurant,Judah Street,,,,0,,,POINT(-122.486292767195 37.7611633546671)
3153356467,,bicycle_parking,,,,,,,,POINT(-122.485612742525 37.7629367983042)
3153356466,,bicycle_parking,,,,,,,,POINT(-122.485104924895 37.7633012537429)
4365583731,SF Police Credit Union Main Office & Branch,bank,Irving Street,,,"SF Police Credit Union
San Francisco Main Office & Branch",0,Mo-Fr 08:30-18:00; Sa 09:00-15:00; Su off; PH off,,POINT(-122.48508758741 37.7633525983534)
4365583732,SF Police Credit Union ATM,atm,Irving Street,,,"SF Police Credit Union ATM
NCR SelfServ 34 walk-up deposit-taking ATM",0,24/7,,POINT(-122.485139510033 37.7633655232705)
4015798336,Sterling Bank,bank,Irving Street,,,,,,,POINT(-122.484765631212 37.7631134869796)
3153356465,,bicycle_parking,,,,,,,,POINT(-122.4838603989 37.7633622565335)
4018792889,,doctors_offices,Irving Street,,,,,,,POINT(-122.483272990536 37.7631737797631)
4018792601,Lam Hoa Thun,restaurant,Irving Street,,,,,,,POINT(-122.483207503352 37.7631781827677)
4018792704,Think Tank Learning,training,Irving Street,,,,,,,POINT(-122.483186123448 37.7634332725243)
3153356464,,bicycle_parking,,,,,,,,POINT(-122.48259673879 37.7630770556273)
4018792595,HSBC,bank,Irving Street,,,,,,,POINT(-122.482329040836 37.7632103531001)
4018792594,Happy Bakery,cafe,Irving Street,,,,,,,POINT(-122.482281340294 37.76321369086)
4018792593,Happy Bakery,cafe,Irving Street,,,,,,,POINT(-122.482245587346 37.7632158923612)
4018792691,Marnee Thai,restaurant,Irving Street,,,,,,,POINT(-122.48187323566 37.7632313738836)
4018792690,East West Bank,bank,Irving Street,,,,,,,POINT(-122.481785380426 37.7632323681098)
4017259354,,bicycle_parking,,,,,,,,POINT(-122.481496033073 37.7631149783212)
4018792617,Guangdong Barbecue Restaurant,restaurant,Irving Street,,,,,,,POINT(-122.481258518511 37.7632450089833)
4018792607,TeaWay,cafe,Irving Street,,,,,,,POINT(-122.482356529283 37.7634692065897)
4018792609,Sawaii Ramen,cafe,Irving Street,,,,,,,POINT(-122.482230046491 37.7634719051947)
4018792610,Pho Hang Dieu - Loi's Vietnamese Restaurant,restaurant,Irving Street,,,,,,,POINT(-122.482001425251 37.7634753139588)
4018792706,TC Pastry,cafe,Irving Street,,,,,,,POINT(-122.481885991737 37.7634790778023)
4018792707,Bei Fang Style,restaurant,Irving Street,,,,,,,POINT(-122.481825445287 37.7634812082796)
3993039693,iTea,fast_food,Irving Street,,,,,,,POINT(-122.481185934637 37.7635138755914)
4018792713,Hungry Hunter,cafe,Irving Street,,,,,,,POINT(-122.481148025732 37.7635150118454)
3279555022,21st & Judah (on-street),car_sharing,,,,,,,,POINT(-122.479083427714 37.7614913156931)
4093613590,19th Avenue Japanese Baptist Church,place_of_worship,19th Avenue,,,,,,,POINT(-122.476867283908 37.7620106671972)
4018792797,Chaba,restaurant,Irving Street,,,,,,,POINT(-122.480810438848 37.7632820083817)
3993039692,Sunrise Deli,cafe,Irving Street,,,,,,,POINT(-122.480718810689 37.763284280897)
4017234898,Uncle Benny's Donut & Bagel,cafe,Irving Street,,,,,,,POINT(-122.48019167928 37.7632992652925)
4017234508,Swich,cafe,Irving Street,,,,,,,POINT(-122.480124215802 37.763301395775)
4017234899,Wonderful Dessert & Cafe,cafe,Irving Street,,,,,,,POINT(-122.479950481626 37.7633065089329)
3993039688,Que Huong Vietnamese Deli,restaurant,Irving Street,,,,,,,POINT(-122.481021992097 37.7635184916234)
3993039685,Micado,restaurant,Irving Street,,,,,,,POINT(-122.480841610388 37.7635302802577)
4018792717,Quickly,cafe,Irving Street,,,,,,,POINT(-122.480748095767 37.7635339730825)
4017259357,,bicycle_parking,,,,,,,,POINT(-122.480689705274 37.7634959085717)
4017234507,Cheung Dental Group,dentist,22nd Avenue,,,,,,,POINT(-122.480568073384 37.7637737222376)
4017234506,Sun Maxim's,cafe,Irving Street,,,,,,,POINT(-122.479880862192 37.7635724636687)
3993039690,Shangri-La,restaurant,Irving Street,,,,,,,POINT(-122.479803966403 37.7635746651591)
4017234695,Bank of the Orient,bank,Irving Street,,,,,,,POINT(-122.479437184273 37.7633455677657)
4017234697,ETC Dessert and Cafe,cafe,Irving Street,,,,,,,POINT(-122.478514883971 37.7633808627297)
4017234503,King of Food Garden,restaurant,Irving Street,,,,,,,POINT(-122.478896218809 37.7636088237612)
4017234794,Noori,restaurant,Irving Street,,,,,,,POINT(-122.478716016763 37.7636240921541)
4017234792,,bicycle_parking,,,,,,,,POINT(-122.478594384873 37.7635831160414)
4017234793,Tofu Village,restaurant,Irving Street,,,,,,,POINT(-122.478659782226 37.7636309806838)
4017234500,Tpumps,fast_food,,,,,,,,POINT(-122.47860004426 37.7636365909292)
4017234499,Silver Spur,bar,Irving Street,,,,,,,POINT(-122.478551086077 37.7636371590552)
4017234895,KFC/Taco Bell,fast_food,Irving Street,,,,,,,POINT(-122.478374207797 37.7636542738517)
4017234892,San Francisco String Academy,music_school,20th Avenue,,,,,,,POINT(-122.478400977593 37.7642239599607)
4017234490,"Dr. Keiking Lam, DMD",dentist,Irving Street,,,,,,,POINT(-122.477863335895 37.763390378874)
4017234689,Irving Pizza,restaurant,Irving Street,,,,,,,POINT(-122.477623395883 37.7634150214212)
4017234595,US Bank,bank,Irving Street,,,,,,,POINT(-122.477992783128 37.7636671987161)
3153355959,,bicycle_parking,,,,,,,,POINT(-122.477961970913 37.763452659878)
4017234498,The Taco Shop at Underdogs,restaurant,Irving Street,,,,,,,POINT(-122.477646482586 37.7636831772541)
4017234497,PPQ (Phở Phú Quốc) Beef Noodle House,restaurant,Irving Street,,,,,,,POINT(-122.477577671635 37.7636861599141)
4017234495,Starbucks,cafe,Irving Street,,,,,,,POINT(-122.477409237519 37.7636934035166)
4093613990,The Literacy and Language Center,training,18th Avenue,,,,,,,POINT(-122.475906715375 37.7633019639037)
3153355958,,bicycle_parking,,,,,,,,POINT(-122.476511101898 37.7636818989712)
4093612992,Test Magic,training,Irving Street,,,,,,,POINT(-122.476569582223 37.7637149212727)
3315447461,King of Noodles,restaurant,Irving Street,,,,,,,POINT(-122.475727591307 37.7635033652405)
4093612589,Underdog,cafe,Irving Street,,,,,,,POINT(-122.475647641247 37.7637662655961)
4017234692,Little Urbanites Preschool,childcare,20th Avenue,,,,,,,POINT(-122.478124745643 37.7643042070905)
1409407389,19th & Irving,car_sharing,,,,,,,,POINT(-122.477230921935 37.7643610191651)
1211157016,Chug Pub,pub,Lincoln Way,,,,,,,POINT(-122.478160768086 37.765244157253)
4093612490,,car_wash,,,,,,,,POINT(-122.47676397765 37.7651026967954)
3788065823,,bench,,,,,,,,POINT(-122.485247846857 37.7664072899833)
417230236,,drinking_water,,,,,,,,POINT(-122.482598086263 37.766848422052)
1211203406,,bench,,,,,,,,POINT(-122.481955341677 37.7661615132318)
3922912561,,drinking_water,,,,,,,,POINT(-122.484972872548 37.7697147932305)
1014220990,,drinking_water,,,,,,,,POINT(-122.478461434211 37.7660567684853)
3714606453,,bench,,,,,,,,POINT(-122.476468162427 37.7663205119228)
3714606454,,drinking_water,,,,,,,,POINT(-122.476372312187 37.7663381231904)
3716475869,,drinking_water,,,,,,,,POINT(-122.480175689268 37.7705953820683)
1014220987,,drinking_water,,,,,,,,POINT(-122.478913825788 37.7704878032346)
1014220989,,drinking_water,,,,,,,,POINT(-122.477017212729 37.7705977963769)
2737902052,,waste_basket,,,,,,,,POINT(-122.476128329755 37.7701334665636)
3297393114,,toilets,,,,,,,,POINT(-122.476862971995 37.770981315408)
3922911550,,drinking_water,,,,,,,,POINT(-122.498983806203 37.771297800546)
4349256208,Butter Love,cafe,Balboa Street,,,,,,,POINT(-122.49876910885 37.7755194137294)
409484890,,post_box,,,2,,,,,POINT(-122.498292013603 37.7755463953777)
2074158507,La Promenade Cafe,cafe,Balboa Street,,,,,"Mo-Fr 07:00-22:00; Sa,Su 07:30-22:00",,POINT(-122.498160320582 37.7755505846328)
4349256206,Shanghai House,restaurant,Balboa Street,,,,,,,POINT(-122.498016590137 37.775555554935)
4349256205,Miki Japanese,restaurant,Balboa Street,,,,,,,POINT(-122.497968440438 37.7755574720516)
1834964005,Balboa Theatre,cinema,Balboa Street,,,,,,,POINT(-122.497967901448 37.7758162113191)
4349257695,Purple Kow,cafe,Balboa Street,,,,,,,POINT(-122.4977646127 37.7758233827294)
2074158497,Kim Son,restaurant,Balboa Street,,,,,,,POINT(-122.497695172928 37.7758260808836)
2074158457,Jade Garden,restaurant,Balboa Street,,,,,,,POINT(-122.497609293987 37.7758314771916)
409475787,76 Gas,fuel,,,6,,,,,POINT(-122.498455596816 37.7792861695682)
3922797767,,drinking_water,,,,,,,,POINT(-122.495232980566 37.7716380720394)
3715645626,,bench,,,,,,,,POINT(-122.494738188507 37.7716169116291)
3715644424,,bench,,,,,,,,POINT(-122.494456566666 37.7716529127262)
3715645625,,bench,,,,,,,,POINT(-122.493831788386 37.7715464005537)
3715644423,,bench,,,,,,,,POINT(-122.493611970636 37.7715437732515)
3715644422,,bench,,,,,,,,POINT(-122.492889006495 37.7716081776325)
2074158466,East West Bank,bank,Balboa Street,,,,,,,POINT(-122.497482721363 37.7755684777194)
4349255792,Richmond Neighborhood Family Dental,dentist,Balboa Street,,,,,,,POINT(-122.497059794528 37.7755976604824)
358804496,Full Life Christian Center,place_of_worship,Balboa Street,,,,,,,POINT(-122.496841773408 37.7756027017858)
4349259191,Little Henry's,restaurant,Balboa Street,,,,,,,POINT(-122.497481823048 37.7758382225762)
4349257696,Superior Palace,restaurant,Balboa Street,,,,,,,POINT(-122.497174599221 37.775858387722)
4349266889,Balboa Dental Care,dentist,Balboa Street,,,,,,,POINT(-122.497060603011 37.7758591687663)
4349255896,Balboa Teriyaki,restaurant,Balboa Street,,,,,,,POINT(-122.496873304275 37.7758652041081)
4349254500,Americana Grill,restaurant,Balboa Street,,,,,,,POINT(-122.496830364804 37.7758676182447)
4349255898,Family Dentistry,dentist,Balboa Street,,,,,,,POINT(-122.496637316849 37.7758711684454)
4349255899,Fog Baby Cafe,cafe,Balboa Street,,,,,,,POINT(-122.496551617571 37.7758728725417)
4349265293,The Sweet House,cafe,Balboa Street,,,,,,,POINT(-122.496513169677 37.7758735825818)
4349256214,Creative IQ Art Studio,training,Balboa Street,,,,,,,POINT(-122.49566048881 37.7756679546816)
4349256223,Simple Pleasures Cafe,cafe,Balboa Street,,,,,,,POINT(-122.49580332094 37.775910575662)
4349257704,Sapoten,restaurant,Balboa Street,,,,,,,POINT(-122.495614764562 37.7759186701147)
4349265297,Chino's,restaurant,Balboa Street,,,,,,,POINT(-122.495536611132 37.7759213682654)
4349265295,Golden Chariot Bakery & Restaurant,restaurant,Balboa Street,,,,,,,POINT(-122.494374999638 37.7759793784816)
358803564,Chinese Lutheran Church,place_of_worship,,,,,,,,POINT(-122.487749565091 37.7760410098488)
4074607054,Pacific Cafe,restaurant,Geary Boulevard,,,,,,,POINT(-122.494611615884 37.7798428132172)
2655539040,Pacific Cafe,restaurant,Geary Boulevard,,,,,,,POINT(-122.494577030745 37.7798423162158)
409472474,Asthma & Allergy Clinic of Marin and SF Inc.,doctors,Geary Boulevard,,,,,,,POINT(-122.493040642115 37.7799236113984)
2655525650,Pagan,restaurant,Clement Street,,,,,,,POINT(-122.493300884053 37.7815071811229)
2655525665,Tee Off Bar & Grill,bar,Clement Street,,,,,,,POINT(-122.492956200478 37.7815230848075)
2655525658,Oyaji,restaurant,Clement Street,,,,,,,POINT(-122.492877058902 37.7815230848075)
3975115565,Garden House Cafe,cafe,Clement Street,,,,,,,POINT(-122.492701617927 37.7815526202126)
904138500,Tsing Tao,restaurant,,,,,,,,POINT(-122.492616277975 37.7815575901113)
427191205,,post_box,,,1,,,,,POINT(-122.491018085253 37.7799483904363)
427189662,,telephone,,,1,,,,,POINT(-122.487001178628 37.7798059641052)
1243846484,,post_box,,,,,,,,POINT(-122.484286110514 37.7726243676666)
2653357757,,post_box,,,,,,,,POINT(-122.478044346425 37.7746430728407)
3493600517,Cafe Enchante,cafe,,,,,,,,POINT(-122.485669875377 37.7798786683085)
1618687933,Trad'r Sam,bar,Geary Boulevard,,,,,,,POINT(-122.485657209132 37.7802405552568)
4042933292,Joe's Coffee Shop,cafe,Geary Boulevard,,,,,,,POINT(-122.485403524895 37.780253903221)
427185197,,post_box,,,1,,,,,POINT(-122.484872620563 37.7799415744267)
427186726,CitiBank,bank,Geary Boulevard,,,,,,,POINT(-122.484915470202 37.7802808121416)
1868750469,Bill's Place,restaurant,Clement Street,,,,,,,POINT(-122.484178492343 37.7819406972997)
427179692,,telephone,,,1,,,,,POINT(-122.482435042039 37.7800230825003)
427179557,,bicycle_parking,,,2,,,,,POINT(-122.482306313459 37.7800570205044)
4618133795,all you can eat sushi,restaurant,,,,,,,,POINT(-122.481678480907 37.7800428915046)
427179206,,post_box,,,1,,,,,POINT(-122.481430815383 37.7800365725038)
2655525613,Han Il Kwan,restaurant,Balboa Street,,,,,,,POINT(-122.478280783008 37.7767597783245)
2655525593,Hawker Eats,restaurant,Balboa Street,,,,,,,POINT(-122.476786794859 37.7767940018393)
1817015240,Turtle Tower Restaurant,restaurant,Geary Boulevard,,,,,,,POINT(-122.480892904191 37.7804605123597)
427178584,Chase,bank,,,,,,,,POINT(-122.480220605032 37.7800977034889)
427178851,,post_box,,,4,,,,,POINT(-122.480297770315 37.7804503594155)
4564660590,Subway,fast_food,,,,,,,,POINT(-122.480257705453 37.7804833032293)
358855349,Geary Station,post_office,Geary Boulevard,,,,,,,POINT(-122.480277737884 37.7805555807694)
427177762,First Republic Bank,bank,Geary Boulevard,,,,,,,POINT(-122.479958207138 37.7805065910888)
1822506137,Gaspare's,restaurant,Geary Boulevard,,,,,,,POINT(-122.479132924886 37.7805433688521)
427173655,United Commercial Bank,bank,Geary Boulevard,,,,,,,POINT(-122.47844607302 37.7801706914048)
427173443,Bank of America,bank,Geary Boulevard,,,,,,,POINT(-122.478487844681 37.7805778746132)
427173108,,post_box,,,1,,,,,POINT(-122.478094202923 37.7802453832441)
427173109,Wells Fargo,bank,Geary Boulevard,,,,,,,POINT(-122.478042729457 37.7801910683684)
1822506139,Volcano Curry of Japan,restaurant,,,,,,,,POINT(-122.478139567845 37.7805869625477)
1822506138,Gordo Taqueria,restaurant,,,,,,,,POINT(-122.478078841732 37.7805869625477)
1616458201,Joe's Ice Cream,ice_cream,Geary Boulevard,,,,,Su-Th 11:00-22:00; Fr-Sa 11:00-23:00; Mo off,,POINT(-122.477725444499 37.7806081913901)
427173107,,bicycle_parking,,,2,,,,,POINT(-122.477459004186 37.7802793211462)
1822506136,Buffalo Burgers,restaurant,Geary Boulevard,,,,,Mo-Su 11:00-22:00,,POINT(-122.476618360743 37.7802666121847)
1769223520,Royal Ground Coffee,cafe,Geary Boulevard,,,,,,,POINT(-122.476381295339 37.780285711126)
427172235,California Bank & Trust,bank,Geary Boulevard,,,,,,,POINT(-122.475931329214 37.7802860661249)
1116471448,,parking,,,,,,,,POINT(-122.477607226208 37.7812549936676)
4571197583,Golden Gate Christian Church,place_of_worship,18th Avenue,,,,,,,POINT(-122.477114679937 37.7809587149075)
1769223517,Hong Kong Lounge,restaurant,Geary Boulevard,,,,,,,POINT(-122.476576319588 37.7806559740132)
1769223519,McKenzie's,pub,,,,,,,,POINT(-122.476506610322 37.7806539150301)
427171068,,telephone,,,1,,,,,POINT(-122.476300267301 37.7806591689869)
427169681,Walgreens,pharmacy,,,,,,,,POINT(-122.475982802679 37.7806999226393)
1827274613,Domino's Pizza,fast_food,,,,,,,,POINT(-122.475680609418 37.7807873938174)
2296465913,,post_box,,,,,,,,POINT(-122.488152279833 37.7854563727078)
1721463106,,toilets,,,,,,,,POINT(-122.490954215036 37.7879451957076)
1397444268,Hard Knox Cafe,restaurant,Clement Street,,,,,,,POINT(-122.485727906545 37.7821240143808)
3271850019,Clement & 25th (on-street),car_sharing,,,,,,,,POINT(-122.484220892824 37.782101011023)
1409407369,Clement & 24th,car_sharing,,,,,,,,POINT(-122.483319882594 37.7822089989463)
2074158492,Four Star,cinema,,,,,,,,POINT(-122.482926869657 37.7822709091112)
2655525620,Pizzetta 211,restaurant,23rd Avenue,,,,,,,POINT(-122.482999094206 37.7837054780657)
3524453921,Firehouse Pizzeria,restaurant,California Street,,0,,,Daily: 11:30am-10:00pm,,POINT(-122.481915276816 37.7836767954791)
1195374514,Bazaar Cafe,cafe,,,,,,,,POINT(-122.481126825491 37.783952474434)
1195375020,Angelina's Cafe,cafe,California Street,,,,,Mon–Sat: 6:30am–6pm; Sun: 7:30am–5pm,,POINT(-122.481963606178 37.7841475008769)
2296464259,,post_box,,,,,,,,POINT(-122.486109780372 37.785778617429)
4571201644,Flame,restaurant,,,,,,,,POINT(-122.478619807196 37.7821654062073)
4571199077,Tia Margarita,restaurant,19th Avenue,,,,,,,POINT(-122.478284735595 37.7821808127646)
2248348143,Chomp N' Swig,bar,Clement Street,,,,,,,POINT(-122.47586763866 37.7823301213076)
2682478749,japonica coffee Shop,cafe,,,,,,,,POINT(-122.476621504846 37.7841450160147)
3923784086,,bench,,,,,,,,POINT(-122.478275213453 37.7852115822118)
3923784087,,bench,,,,,,,,POINT(-122.478163732526 37.7852169068397)
3923784088,,bench,,,,,,,,POINT(-122.478130135535 37.7852186107205)
3953107038,,drinking_water,,,,,,,,POINT(-122.483010323147 37.7924224806806)
3926545765,,bbq,,,,,,,,POINT(-122.48247151364 37.7927339758657)
3953946140,,bench,,,,,,,,POINT(-122.480125203949 37.7897456834004)
3953946139,,bench,,,,,,,,POINT(-122.48012879721 37.7897806108092)
2467182962,,post_box,,,,,,,,POINT(-122.467468839911 37.7491927054813)
3069448499,,drinking_water,,,,,,,,POINT(-122.468693333475 37.7502354840998)
3065529300,,bench,,,,,,,,POINT(-122.471889269761 37.7560008662092)
3061883433,,post_box,,,,,,,,POINT(-122.472331869702 37.7591930012542)
4346712824,,post_box,,,,,,,,POINT(-122.466637179621 37.7547578096019)
4372009758,,post_box,,,,,,,,POINT(-122.46794898943 37.7584441622896)
4239892221,,post_box,,,,,,,,POINT(-122.465076446646 37.7585727097297)
3841287426,,post_box,,,,,,,,POINT(-122.462326434067 37.7508908623377)
3646668101,City Forest Lodge,community_centre,Laguna Honda Boulevard,,,,,,,POINT(-122.460925780876 37.7495038145971)
3646668307,San Francisco Bay Area Educators Credit Union,credit_union,Laguna Honda Boulevard,,,,,,,POINT(-122.460621701152 37.7494519631686)
3646668697,KVTO AM 1400,studio,Laguna Honda Boulevard,,,,,,,POINT(-122.460622240142 37.7495041697438)
4384269876,,post_box,,,,,,,,POINT(-122.46165539255 37.7568466043602)
1684408091,,post_box,,,,,,,,POINT(-122.463016519868 37.7595368084104)
1581811223,,bench,,,,,,,,POINT(-122.457982720342 37.7579948126595)
1581816285,Globaltap,drinking_water,,,,,,,,POINT(-122.455194529363 37.7584347875504)
3153355957,,bicycle_parking,,,,,,,,POINT(-122.47478912133 37.7636039946874)
4071080794,Kitchen Kura,restaurant,Irving Street,,,,,,,POINT(-122.474391437154 37.7635626634844)
4071080693,Wild Sushi,restaurant,Irving Street,,,,,,,POINT(-122.474367362304 37.7638124967614)
2392300373,Izakaya Sozai,restaurant,Irving Street,,,,,,,POINT(-122.47407972175 37.7638255636293)
3400370174,Hollow,cafe,Irving Street,,,,,,,POINT(-122.473425209234 37.7636128006452)
4071080797,,dentist,Irving Street,,,,,,,POINT(-122.473240695275 37.7636182688604)
4071080799,Elite Educational Institute,training,Irving Street,,,,,,,POINT(-122.473125261761 37.763621606602)
4071080791,Elite Educational Institute,training,Irving Street,,,,,,,POINT(-122.473094180052 37.7638754165497)
4071080789,The Corner Spot,bar,Irving Street,,,,,,,POINT(-122.472664515851 37.7639038227572)
3153355956,,bicycle_parking,,,,,,,,POINT(-122.472745274395 37.7639771817374)
4071080689,Cafe La Flore,cafe,Irving Street,,,,,,,POINT(-122.472386487271 37.7639183809342)
3688683730,JJ Ice Cream,cafe,Irving Street,,,,,,,POINT(-122.470470470601 37.7639859166353)
3153355955,,bicycle_parking,,,,,,,,POINT(-122.471173492143 37.7643588887131)
3677063192,Enjoy Vegetarian Restaurant,restaurant,Kirkham Street,,,,,"Tu-Su 11:00-14:30,17:00-21:00",,POINT(-122.469123985822 37.7603183760563)
3271850033,Judah & 12th (on-street),car_sharing,,,,,,,,POINT(-122.469263943343 37.7619219665079)
3067764761,,post_box,,,,,,,,POINT(-122.465925264758 37.7602533226718)
4371737784,,post_box,,,,,,,,POINT(-122.467179223063 37.7620177689291)
3658329129,Alice Chinese Bistro,restaurant,Judah Street,,,,,,,POINT(-122.466562619452 37.7623105017258)
3658329128,Donut World,cafe,9th Avenue,,,,,,,POINT(-122.466343610186 37.7623056015503)
3067764760,,post_box,,,,,,,,POINT(-122.466037464337 37.76212521805)
3657172997,San Francisco Tea & Coffee Company,cafe,9th Avenue,,,,,,,POINT(-122.466071061329 37.7624104226263)
3658310646,Cybelle's Front Room,restaurant,9th Avenue,,,,,,,POINT(-122.466359420535 37.7624450078675)
3658328828,Masala Dosa,restaurant,9th Avenue,,,,,,,POINT(-122.466370469813 37.7626540103255)
3657172995,Ghorkha Kitchen,restaurant,9th Avenue,,,,0,,,POINT(-122.466082919091 37.7624871208805)
3657172993,Sandy's Cafe & Deli,restaurant,9th Avenue,,,,,,,POINT(-122.4660940582 37.7625607653331)
3657172991,Will Sushi,restaurant,9th Avenue,,,,,,,POINT(-122.466098459945 37.7626244673704)
3657172990,Mahalo!,restaurant,9th Avenue,,,,,,,POINT(-122.466100795565 37.7626653019808)
3667881526,Hing Wang Bakery,restaurant,Judah Street,,,,,,,POINT(-122.465848189307 37.7620625808418)
3674278789,Irving Subs and Cheese Shop,fast_food,12th Avenue,,,,,,,POINT(-122.469409111093 37.7640523870444)
3686447521,Peasant Pies,cafe,Irving Street,,,,,,,POINT(-122.469158930287 37.7637916181742)
3686450925,East Art Studio,training,Irving Street,,,,,,,POINT(-122.469251277098 37.7640567189813)
3153355953,,bicycle_parking,,,,,,,,POINT(-122.469144467411 37.7640190098165)
3686447515,The UPS Store,post_office,Irving Street,,,,,,,POINT(-122.469124704474 37.7640607668566)
3686447516,San Tung #2,restaurant,Irving Street,,,,,,,POINT(-122.469059935942 37.7637949559079)
3686447508,Yummy Yummy,restaurant,Irving Street,,,,,,,POINT(-122.468808138168 37.7638036198117)
3658310527,New Eritrean Restaurant & Bar,restaurant,Irving Street,,,,,,,POINT(-122.467665211632 37.7638519104048)
3686450975,Avenue Dental,dentist,Irving Street,,,,,,,POINT(-122.46796309298 37.764131072024)
3667881125,Nan King Road Bistro,restaurant,9th Avenue,,,,,,,POINT(-122.466109509223 37.7629032075236)
3657172981,Snowbird Coffee,cafe,9th Avenue,,,,,Tu-Fr 08:00-14:00; Sa 08:00-16:00; Su 09:00-16:00,,POINT(-122.466128463676 37.7630711612743)
3658310643,AIMSS,veterinary,9th Avenue,,,,,24/7,,POINT(-122.46641376861 37.7633455677657)
3657172973,Craw Station,restaurant,9th Avenue,,,,,,,POINT(-122.466155323303 37.7633484794233)
3656998554,Manna Korean Cuisine,restaurant,Irving Street,,,,,,,POINT(-122.467250369634 37.763883796382)
3658328825,Sushi Kazu,restaurant,Irving Street,,,,,,,POINT(-122.467113107059 37.7638894066082)
3656998556,Sterling Bank & Trust,bank,Irving Street,,,,,,,POINT(-122.466818639308 37.7638957980047)
2383254146,Irving Street Station,post_office,Irving Street,,,,,,,POINT(-122.466741563857 37.7638987096406)
3153355952,,bicycle_parking,,,,,,,,POINT(-122.466694222642 37.7641043702713)
2715014432,Nabe,restaurant,9th Avenue,,,,,"Mo-Th 17:00-22:00; Fr 17:00-22:45; Sa 11:30-14:45,17:00-22:45; Su 11:30-14:45,17:00-22:00",,POINT(-122.466434429861 37.7635407195889)
3658310639,Soi Gow Thai Noodle Cafe,restaurant,9th Avenue,,,,,"Mo-Su 17:00-22:00; Fr,Sa 17:00-22:30",,POINT(-122.466445568971 37.7636351706139)
3658310638,Better Living Through Dentistry,dentist,9th Avenue,,,,,,,POINT(-122.466447635096 37.7636743713047)
3658310528,Mucky Duck,bar,9th Avenue,,,,,,,POINT(-122.466451677515 37.7637154183825)
3400374101,Howard's Cafe,restaurant,9th Avenue,,,,,,,POINT(-122.466457606396 37.7637661235648)
3657172970,Baiano Pizzeria,restaurant,9th Avenue,,,,,,,POINT(-122.466169067526 37.763446694539)
3656998555,Reliable Rexall Drugs,pharmacy,Irving Street,,,,,,,POINT(-122.466556870235 37.7639068054083)
3417619910,Beanery,cafe,9th Avenue,,,,,,,POINT(-122.466461918309 37.7638105793403)
3301285862,Jamba Juice,fast_food,9th Avenue,,,,,,,POINT(-122.466180386299 37.7639234940494)
1976983015,Art's Cafe,restaurant,Irving Street,,,,,,,POINT(-122.466023091293 37.763925482483)
3667880925,Fresca,restaurant,Irving Street,,,,,,,POINT(-122.465939907298 37.7639286071642)
3667880726,Yumma's Mediterranean Grill,restaurant,Irving Street,,,,,,,POINT(-122.465588127032 37.763944017522)
3667880728,First Republic Bank,bank,Irving Street,,,,,,,POINT(-122.465106719871 37.7639724237031)
3667881627,San Francisco Women Artist Gallery,arts_centre,Irving Street,,,,,,,POINT(-122.465007815359 37.7639752643207)
3667880827,Tart to Tart,cafe,Irving Street,,,,,,,POINT(-122.464887710605 37.7639735599502)
2402096155,Pluto's,restaurant,Irving Street,,,,,,,POINT(-122.464713167946 37.7639781759535)
